노선번호,순번,정류장코드,정류장번호_full,정류장명_크롤링,정류장명_마스터,읍면동,매칭상태,운수업체명,1일운행횟수,데이터기준일자,출처URL
71,16,736,CAB285000736,원삼거리,원삼거리,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,17,750,CAB285000750,원삼거리,원삼거리,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,18,1951,CAB285001951,천안박물관,천안박물관,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,19,1950,CAB285001950,천안박물관,천안박물관,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,20,1588,CAB285001588,신성미소지움아파트,신성미소지움아파트,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,21,747,CAB285000747,신성미소지움아파트,신성미소지움아파트,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,22,1991,CAB285001991,홈플러스,홈플러스,원성2동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,23,1992,CAB285001992,홈플러스,홈플러스,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,24,2375,CAB285071433,충무로사거리,충무로사거리,원성2동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,25,1036,CAB285001036,충무로사거리,충무로사거리,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,26,875,CAB285000875,우성VIP 아파트,우성VIP 아파트,원성2동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,27,876,CAB285000876,우성VIP 아파트,우성VIP 아파트,청룡동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,28,673,CAB285000673,농협원성점,농협원성점,원성2동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,29,674,CAB285000674,농협원성점,농협원성점,원성2동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,30,671,CAB285000671,청과시장,청과시장,중앙동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,31,672,CAB285000672,청과시장,청과시장,중앙동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,32,670,CAB285000670,버들육거리,버들육거리,중앙동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,33,669,CAB285000669,버들육거리,버들육거리,중앙동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,34,878,CAB285000878,중앙도서관,중앙도서관,원성1동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,35,877,CAB285000877,청소년수련관,청소년수련관,문성동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,36,680,CAB285000680,천안역 필하우스 에듀시티,천안역 필하우스 에듀시티,문성동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,37,679,CAB285000679,천안역 필하우스 에듀시티,천안역 필하우스 에듀시티,문성동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,38,682,CAB285000682,천안북중학교,천안북중학교,문성동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,39,681,CAB285000681,천안초등학교,천안초등학교,문성동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,40,684,CAB285000684,신안파출소,신안파출소,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,41,683,CAB285000683,신안파출소,신안파출소,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,42,685,CAB285000685,종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,43,686,CAB285000686,종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,44,706,CAB285000706,나은필병원(대림한숲아파트),나은필병원(대림한숲아파트),신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,45,707,CAB285000707,대림한숲아파트,대림한숲아파트,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,46,1062,CAB285001062,도솔광장,도솔광장,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,47,1477,CAB285001477,옹골부락,옹골부락,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,48,10022,CAB285010022,옹골부락,옹골부락,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,49,1053,CAB285001053,단국대 삼거리,단국대 삼거리,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,50,1754,CAB285001754,단국대 삼거리,단국대 삼거리,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
71,51,71555,CAB285071555,신부동회차지,신부동회차지,신안동,code_unique,"보성,삼안,새천안",10,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2071
80,1,71848,CAB285071848,삼성어린이집,천안삼성어린이집,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,2,71849,CAB285071849,차암초등학교,차암초등학교,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,3,2328,CAB285071390,코스트코,코스트코,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,4,2327,CAB285071394,코스트코,코스트코,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,5,71480,CAB285071480,효성아파트이편한아파트,효성아파트이편한아파트,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,6,71479,CAB285071479,효성아파트이편한아파트,효성아파트이편한아파트,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,7,71478,CAB285071478,삼성SDI후문,삼성SDI후문,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,8,71477,CAB285071477,삼성SDI후문,삼성SDI후문,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,9,71646,CAB285071646,성성교차로,성성교차로,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,10,71655,CAB285071655,성성자이아파트후문,성성자이아파트후문,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,11,71697,CAB285071697,성성자이아파트후문,성성자이아파트후문,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,12,71846,CAB285071846,성성푸르지오1차아파트,성성푸르지오1차아파트(성성호수공원),부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,13,71847,CAB285071847,UCC,UCC(성성호수공원),부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,14,933,CAB285000933,계룡리슈빌아파트,두정계룡리슈빌,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,15,932,CAB285000932,두정경남아너스빌,두정경남아너스빌,부성1동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,16,934,CAB285000934,두정중학교,두정중학교,부성1동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,17,1025,CAB285001025,두정도서관,두정도서관,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,18,1024,CAB285001024,두정도서관,두정도서관,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,19,928,CAB285000928,천안고용노동지청,천안고용노동지청,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,20,927,CAB285000927,천안성정동우체국,천안성정동우체국,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,21,926,CAB285000926,늘푸른극동아파트,늘푸른극동아파트,부성2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,22,925,CAB285000925,늘푸른극동아파트,늘푸른극동아파트,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,23,940,CAB285000940,6단지후문,6단지후문,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,24,939,CAB285000939,두정 하이마트,두정 하이마트,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,25,917,CAB285000917,롯데마트,롯데마트,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,26,916,CAB285000916,성정동롯데마트,성정동롯데마트,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,27,918,CAB285000918,천안고용센터,천안고용센터,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,28,915,CAB285000915,신라스테이(인쇄창),신라스테이(인쇄창),성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,29,914,CAB285000914,서부19길입구,서부19길입구,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,30,913,CAB285000913,서부19길입구,서부19길입구,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,31,911,CAB285000911,대우목화아파트,대우목화아파트,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,32,912,CAB285000912,성정대우목화,성정대우목화,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,33,910,CAB285000910,봉정사거리,봉정사거리,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,34,909,CAB285000909,봉정사거리,봉정사거리,성정2동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,35,71768,CAB285071768,우방아이유셀아파트,우방아이유셀아파트,신안동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,36,685,CAB285000685,종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
80,37,686,CAB285000686,종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",27,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2080
81,1,294,CAB285010148,차암2통 1574 ·,차암2통,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,2,293,CAB285000293,스마일시티,스마일시티,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,3,1083,CAB285001083,스마일시티,스마일시티,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,4,2263,CAB285002263,에드워드,에드워드,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,5,2262,CAB285002262,에드워드,에드워드,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,6,2328,CAB285071390,코스트코,코스트코,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,7,2327,CAB285071394,코스트코,코스트코,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,8,71480,CAB285071480,효성아파트이편한아파트,효성아파트이편한아파트,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,9,71479,CAB285071479,효성아파트이편한아파트,효성아파트이편한아파트,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,10,71478,CAB285071478,삼성SDI후문,삼성SDI후문,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,11,71477,CAB285071477,삼성SDI후문,삼성SDI후문,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,12,71645,CAB285071645,성성교차로,성성교차로,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,13,71646,CAB285071646,성성교차로,성성교차로,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,14,2290,CAB285002290,삼성SDI,삼성SDI,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,15,10024,CAB285010024,산업단지공단입구,산업단지공단입구,백석동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,16,1793,CAB285010025,산업단지공단입구,산업단지공단입구,백석동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,17,2079,CAB285002079,백석이수아파트입구,백석이수아파트입구,백석동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,18,2405,CAB285071465,백석이수아파트입구,백석이수아파트입구,백석동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,19,2323,CAB285010132,백석푸르지오아파트,백석푸르지오아파트,백석동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,20,2324,CAB285010133,백석푸르지오아파트,백석푸르지오아파트,백석동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,21,2131,CAB285002131,백석아이파크,백석아이파크,백석동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,22,2132,CAB285002132,계룡리슈빌,백석리슈빌,백석동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,23,1489,CAB285001489,두정대우5차아파트,두정대우5차아파트,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,24,1488,CAB285001488,두정대우5차아파트,두정대우5차아파트,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,25,1487,CAB285001487,두정고등학교,두정고등학교,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,26,1024,CAB285001024,두정도서관,두정도서관,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,27,1025,CAB285001025,두정도서관,두정도서관,부성2동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,28,1026,CAB285001026,펜타폴리스 2차,펜타폴리스 2차,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,29,1027,CAB285001027,두정대림아파트,두정대림아파트,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,30,1029,CAB285001029,두정대우1차아파트,두정대우1차아파트,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,31,1028,CAB285001028,두정대우1차아파트,두정대우1차아파트,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,32,1035,CAB285001035,두정역,두정역,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,33,1034,CAB285001034,두정역,두정역,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,34,979,CAB285000979,두정역입구,두정역입구,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,35,1483,CAB285001483,두정역푸르지오 남문,두정역푸르지오 남문,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,36,980,CAB285000980,이안아파트 코아루아파트,이안아파트 코아루아파트,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,37,981,CAB285000981,역말오거리 천안희망초,역말오거리 천안희망초,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
81,38,982,CAB285000982,역말오거리 천안희망초,역말오거리 천안희망초,부성1동,code_unique,"보성,삼안,새천안",96,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%2081
