정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,시도,시군구,읍면동
CAB285000588,도림2리(신대),36.91380982,127.246768,2025-10-31,588,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000589,도림1리(보통거리),36.91506629,127.2595674,2025-10-31,589,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000590,기로1리(기로),36.91139384,127.2382517,2025-10-31,590,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000591,입장,36.91554103,127.2235221,2025-10-31,591,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001893,동아제약,36.84062484,127.1126176,2025-10-31,1893,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285001894,동아제약,36.84046576,127.1125003,2025-10-31,1894,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285001895,신당동,36.86462295,127.1501541,2025-10-31,1895,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285001896,신당동,36.864491,127.149968,2025-10-31,1896,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성1동
CAB285001897,국학원,36.79150034,127.1922782,2025-10-31,1897,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001898,국학원,36.79178964,127.1921041,2025-10-31,1898,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001899,TMC(주),36.942627,127.195995,2025-10-31,1899,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001900,TMC(주),36.94297,127.195936,2025-10-31,1900,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001901,가산2리,36.93076466,127.2004824,2025-10-31,1901,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001902,가산2리,36.930711,127.200233,2025-10-31,1902,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001903,독정리,36.92596326,127.2254256,2025-10-31,1903,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001905,시장1리,36.88725295,127.2315808,2025-10-31,1905,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001906,시장1리,36.887211,127.2313792,2025-10-31,1906,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001907,도림1리,36.91448296,127.2539258,2025-10-31,1907,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001908,도림1리,36.91459704,127.2533702,2025-10-31,1908,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001909,양대리입구,36.90407311,127.2560642,2025-10-31,1909,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001910,양대리입구,36.90362344,127.256208,2025-10-31,1910,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001911,한성아파트,36.91354008,127.2450434,2025-10-31,1911,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001912,한성아파트,36.91335298,127.2450491,2025-10-31,1912,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001913,왕림2리,36.92114132,127.1053057,2025-10-31,1913,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001914,왕림2리,36.9211561,127.1051457,2025-10-31,1914,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성환읍
CAB285001915,병천5리,36.7630848,127.2986575,2025-10-31,1915,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285001916,병천5리,36.76290601,127.2987459,2025-10-31,1916,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285001919,쌍용동사거리,36.7993939,127.1276448,2025-10-31,1919,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용1동
CAB285001920,쌍용동사거리,36.799421,127.12851,2025-10-31,1920,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용1동
CAB285001928,개목마을,36.81614127,127.1303657,2025-10-31,1928,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,봉명동
CAB285001929,관성리가나안농장,36.8074618,127.3237051,2025-10-31,1929,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285001930,관성리가나안농장,36.8073401,127.3237502,2025-10-31,1930,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,병천면
CAB285001933,태영아파트입구,36.73861074,127.2218728,2025-10-31,1933,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001934,태영아파트입구,36.7388364,127.2219296,2025-10-31,1934,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001935,태영아파트,36.7400512,127.2256406,2025-10-31,1935,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001936,태영아파트,36.7399067,127.2255291,2025-10-31,1936,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001937,봉양1리,36.7123007,127.2579662,2025-10-31,1937,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001938,봉양1리,36.71242455,127.2578275,2025-10-31,1938,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001939,봉양1리,36.70779162,127.2581972,2025-10-31,1939,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001940,봉양1리,36.7078211,127.2583609,2025-10-31,1940,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001941,동천안농협,36.7709245,127.2029192,2025-10-31,1941,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001942,동천안농협,36.77097249,127.2031707,2025-10-31,1942,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001944,용곡동일4단지아파트,36.79014131,127.1399107,2025-10-31,1944,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,일봉동
CAB285001945,용곡동일4단지아파트,36.78975097,127.1399425,2025-10-31,1945,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,일봉동
CAB285001948,장산5리,36.7475312,127.3005678,2025-10-31,1948,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,수신면
CAB285001949,장산5리,36.74747533,127.3003069,2025-10-31,1949,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,수신면
CAB285001950,천안박물관,36.7863024,127.1648077,2025-10-31,1950,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285001951,천안박물관,36.7869163,127.1650874,2025-10-31,1951,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285001952,경남아너스빌,36.78970128,127.1483241,2025-10-31,1952,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285001953,석곡2리,36.7344093,127.2234968,2025-10-31,1953,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001954,석곡2리,36.7343735,127.2236145,2025-10-31,1954,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001956,새텃말,36.8468777,127.2737483,2025-10-31,1956,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001957,질마제,36.849436,127.2784335,2025-10-31,1957,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001958,질마제,36.8496314,127.2783952,2025-10-31,1958,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001959,납안1리,36.8559422,127.2637186,2025-10-31,1959,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001960,납안1리,36.85579542,127.2636579,2025-10-31,1960,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001961,광덕2리(종점),36.7969857,127.3382618,2025-10-31,1961,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001962,행암리,36.79695522,127.3529395,2025-10-31,1962,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001963,행암리,36.7966539,127.3527773,2025-10-31,1963,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001964,성결원입구,36.79932325,127.3528204,2025-10-31,1964,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001965,성결원입구,36.799403,127.352503,2025-10-31,1965,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001966,화덕3리(종점),36.7510653,127.4017311,2025-10-31,1966,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001967,교천리,36.78228676,127.1954257,2025-10-31,1967,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001968,교천리,36.78260829,127.1953704,2025-10-31,1968,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001969,LS일렉트릭,36.76387299,127.1695358,2025-10-31,1969,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001970,LS일렉트릭,36.76355961,127.1696757,2025-10-31,1970,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001971,청룡동행정복지센터,36.78585295,127.1569741,2025-10-31,1971,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285001972,청룡동행정복지센터,36.78572841,127.1570883,2025-10-31,1972,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285001974,신방한라비발디후문,36.770666,127.134787,2025-10-31,1974,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신방동
CAB285001975,신방한라비발디후문,36.7700406,127.1344315,2025-10-31,1975,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신방동
CAB285001977,남관4리,36.7542491,127.122759,2025-10-31,1977,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285001978,솔모랭이,36.74512974,127.1118207,2025-10-31,1978,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285001979,솔모랭이,36.74535746,127.1119261,2025-10-31,1979,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285001980,삼태2리,36.73621588,127.0904548,2025-10-31,1980,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285001981,삼태2리,36.7362496,127.0906652,2025-10-31,1981,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000592,입장,36.9153177,127.2231922,2025-10-31,592,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000593,연합아파트,36.91299961,127.2118157,2025-10-31,593,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000594,연합아파트,36.91285256,127.2118382,2025-10-31,594,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000595,거봉포도마을(서원산업),36.91235194,127.2003978,2025-10-31,595,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000596,거봉포도마을(서원산업),36.91240299,127.1995808,2025-10-31,596,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000597,모전리(익선원),36.91209966,127.1977658,2025-10-31,597,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000598,유리,36.91874295,127.2233274,2025-10-31,598,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000599,삼원빌라,36.9207504,127.2237616,2025-10-31,599,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000623,입장양진유통,36.91465331,127.2221632,2025-10-31,623,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000624,입장면행정복지센터,36.91228605,127.2216609,2025-10-31,624,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000625,초원아파트,36.91216391,127.2214566,2025-10-31,625,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000626,효계리(동계리),36.90889432,127.2205625,2025-10-31,626,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000627,신덕2리,36.90376963,127.2191091,2025-10-31,627,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285000628,석교1리(궝말),36.85866796,127.1875741,2025-10-31,628,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000629,청구빌라,36.85882462,127.1873557,2025-10-31,629,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000630,오성원룸,36.8557213,127.1847658,2025-10-31,630,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000631,석교2리,36.85576631,127.1844741,2025-10-31,631,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000632,망향의동산,36.85371298,127.1842441,2025-10-31,632,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000633,망향의동산,36.85363796,127.1839974,2025-10-31,633,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000634,성거육영아파트,36.85096628,127.1830908,2025-10-31,634,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000635,성거육영아파트,36.8500119,127.1829356,2025-10-31,635,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000636,요방1리입구,36.84907463,127.1818241,2025-10-31,636,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000637,오승빌라,36.84674964,127.1805958,2025-10-31,637,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000638,요방3리,36.84626129,127.1799141,2025-10-31,638,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285000639,단국대학교병원,36.84147798,127.1750657,2025-10-31,639,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285000640,단국대학교병원,36.8413349,127.1741122,2025-10-31,640,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
CAB285000641,단국대학교병원,36.83938797,127.1742724,2025-10-31,641,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신안동
