질병코드,질병명,진료년월,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,월평균기온,월평균_최저기온,월평균_최고기온,월평균_일교차,월최대_일교차,한파일수_비율,폭염일수_비율,월평균습도,월총강수량,월평균기압,월평균_PM10,월최대_PM10,PM10_나쁨일수,월평균_PM25,월최대_PM25
M54,등통증,2024-10,522287.0,1190992.0,1180815.0,64925913.0,47697121.0,16.42,12.23,21.65,9.42,19.9,0.0,0.0,79.41,119.26,1007.87,29.25,60.21,0,16.43,36.53
M54,등통증,2024-11,497436.0,1147638.0,1136704.0,63147132.0,46374052.0,10.07,5.33,15.81,10.48,21.3,0.0,0.0,71.56,73.07,1009.58,32.89,53.31,0,19.99,36.49
M54,등통증,2024-12,481029.0,1110172.0,1100701.0,61472100.0,45085137.0,2.26,-2.15,7.26,9.41,19.4,0.01,0.0,60.1,8.16,1010.47,32.43,55.49,0,18.56,33.45
M54,등통증,2025-01,441329.0,967886.0,956962.0,56275667.0,41257733.0,0.25,-4.48,5.72,10.2,21.7,0.05,0.0,63.45,17.67,1011.21,38.81,90.37,1,25.47,70.35
M54,등통증,2025-02,448636.0,1001423.0,991667.0,58984852.0,43133948.0,-0.1,-5.1,5.34,10.44,24.3,0.08,0.0,56.48,20.79,1011.22,35.0,68.36,0,19.43,46.18
M54,등통증,2025-03,500584.0,1139865.0,1129409.0,68428004.0,49997197.0,7.73,2.15,13.76,11.61,26.7,0.0,0.0,61.19,49.18,1006.2,52.07,133.94,4,28.35,50.89
M54,등통증,2025-04,523845.0,1212084.0,1202159.0,71652545.0,52389362.0,13.11,6.76,19.69,12.93,25.9,0.0,0.0,62.31,69.22,999.94,40.1,64.57,0,21.1,33.95
M54,등통증,2025-05,522502.0,1193474.0,1184115.0,71763851.0,52484301.0,16.79,11.64,22.39,10.75,22.9,0.0,0.0,72.05,119.36,999.52,30.51,51.16,0,18.05,30.71
M17,무릎관절증,2010-01,310854.0,949398.0,756147.0,54401793.0,41869116.0,-1.57,-6.4,3.66,10.06,22.5,0.16,0.0,62.75,34.36,1010.25,48.36,98.13,2,,
M17,무릎관절증,2010-02,321162.0,890088.0,762533.0,40134776.0,30696495.0,2.42,-1.83,7.16,8.99,25.5,0.03,0.0,65.29,86.66,1008.05,41.59,83.52,1,,
M17,무릎관절증,2010-03,374207.0,1145542.0,972567.0,55802106.0,42675099.0,5.41,1.17,9.78,8.61,22.7,0.0,0.0,65.66,97.88,1007.24,59.17,174.83,7,,
M17,무릎관절증,2010-04,391562.0,1174317.0,1018292.0,48947428.0,37268070.0,9.71,4.5,15.2,10.7,24.2,0.0,0.0,60.35,99.9,1005.35,49.38,85.89,1,,
M17,무릎관절증,2010-05,400402.0,1172782.0,1023895.0,48337815.0,36797323.0,16.84,11.47,22.64,11.16,25.9,0.0,0.0,65.85,125.95,998.81,54.54,136.5,5,,
M17,무릎관절증,2010-06,399079.0,1184088.0,1032945.0,48331782.0,36795584.0,22.0,17.26,27.55,10.28,23.4,0.0,0.02,70.07,75.04,997.69,48.66,115.88,2,,
M17,무릎관절증,2010-07,383523.0,1155927.0,1008454.0,44752457.0,34054204.0,25.15,22.1,29.25,7.15,14.5,0.0,0.08,80.13,257.87,996.27,31.35,65.41,0,,
M17,무릎관절증,2010-08,365731.0,1076283.0,938771.0,41197986.0,31346720.0,26.69,23.71,30.88,7.17,16.0,0.0,0.24,81.92,364.9,998.8,33.58,62.5,0,,
M17,무릎관절증,2010-09,358712.0,991339.0,882158.0,34571319.0,26252732.0,21.73,17.95,26.78,8.83,19.5,0.0,0.04,78.23,255.24,1001.24,32.99,83.31,1,,
M17,무릎관절증,2010-10,375300.0,1097470.0,958947.0,45873514.0,34979896.0,14.48,9.7,20.4,10.7,21.5,0.0,0.0,71.84,44.44,1006.16,49.23,91.53,2,,
M17,무릎관절증,2010-11,364308.0,1078517.0,928412.0,49317094.0,37698176.0,7.05,1.42,13.5,12.07,22.5,0.0,0.0,60.37,11.95,1008.07,71.32,167.89,7,,
M17,무릎관절증,2010-12,347299.0,1028336.0,874222.0,55652413.0,42715451.0,1.04,-3.8,6.38,10.18,22.1,0.07,0.0,61.42,32.99,1003.99,57.96,149.82,8,,
M17,무릎관절증,2011-01,329461.0,1002399.0,809965.0,50898733.0,38933242.0,-4.6,-9.56,0.55,10.12,23.4,0.32,0.0,55.76,9.23,1012.44,38.21,57.97,0,,
M17,무릎관절증,2011-02,340290.0,926700.0,787960.0,44291748.0,33761372.0,1.93,-3.15,7.87,11.02,25.3,0.03,0.0,64.68,64.64,1008.38,65.32,135.42,8,,
M17,무릎관절증,2011-03,402647.0,1211886.0,1034724.0,56623906.0,43090119.0,4.57,-0.8,10.33,11.13,24.8,0.0,0.0,52.07,25.29,1008.08,64.8,265.38,4,,
M17,무릎관절증,2011-04,416829.0,1218921.0,1059269.0,50953904.0,38659541.0,11.09,5.11,17.21,12.1,26.7,0.0,0.0,59.35,113.75,1001.66,56.56,99.4,4,,
M17,무릎관절증,2011-05,425487.0,1224354.0,1064347.0,51827519.0,39334186.0,17.08,12.08,22.53,10.44,24.0,0.0,0.0,66.78,126.03,998.86,74.0,269.72,10,,
M17,무릎관절증,2011-06,416272.0,1205795.0,1049472.0,49858817.0,37820623.0,21.69,17.43,26.8,9.36,19.8,0.0,0.02,73.79,281.59,994.88,44.59,76.24,0,,
M17,무릎관절증,2011-07,389199.0,1126500.0,977776.0,45075337.0,34228153.0,24.93,22.01,28.8,6.79,16.1,0.0,0.08,82.07,462.82,994.3,29.49,66.6,0,,
M17,무릎관절증,2011-08,393022.0,1126814.0,985067.0,43040226.0,32650077.0,24.96,22.08,28.96,6.87,14.9,0.0,0.08,82.18,280.06,996.64,30.26,50.87,0,,
M17,무릎관절증,2011-09,398298.0,1111131.0,979301.0,42392047.0,32183051.0,20.92,16.72,26.2,9.48,21.8,0.0,0.03,73.37,76.07,1000.12,34.82,60.4,0,,
M17,무릎관절증,2011-10,394756.0,1121732.0,975542.0,46739286.0,35509975.0,13.82,8.59,20.14,11.55,23.2,0.0,0.0,68.95,55.46,1007.3,47.56,70.02,0,,
M17,무릎관절증,2011-11,388532.0,1127839.0,964032.0,53455328.0,40775936.0,11.01,6.86,15.97,9.11,20.6,0.0,0.0,70.85,117.67,1009.61,41.58,85.48,1,,
M17,무릎관절증,2011-12,375770.0,1100901.0,972208.0,59564210.0,45647637.0,0.86,-3.4,5.57,8.97,23.3,0.06,0.0,59.14,19.72,1013.22,38.54,76.03,0,,
M17,무릎관절증,2012-01,360331.0,1044050.0,883474.0,55803897.0,42651300.0,-0.99,-5.43,3.9,9.33,22.1,0.12,0.0,58.59,18.17,1011.59,51.46,111.02,2,,
M17,무릎관절증,2012-02,367543.0,1039175.0,910196.0,52905938.0,40271712.0,-0.67,-5.54,4.67,10.21,24.3,0.12,0.0,55.34,15.71,1009.66,47.49,97.92,1,,
M17,무릎관절증,2012-03,413518.0,1193711.0,1064902.0,57020493.0,43258022.0,5.64,1.03,10.56,9.52,24.0,0.0,0.0,60.89,93.72,1006.22,51.53,140.08,2,,
M17,무릎관절증,2012-04,431049.0,1199224.0,1081098.0,53546553.0,40589421.0,12.47,6.62,18.58,11.96,26.6,0.0,0.0,60.29,139.37,1000.79,50.5,104.39,4,,
M17,무릎관절증,2012-05,465620.0,1318041.0,1198511.0,57017824.0,43128524.0,18.12,12.79,24.28,11.48,23.4,0.0,0.0,63.61,41.9,998.9,58.65,111.89,4,,
M17,무릎관절증,2012-06,448366.0,1253372.0,1147448.0,51358416.0,38836498.0,21.83,17.74,26.93,9.19,18.9,0.0,0.01,71.8,76.82,995.41,39.35,70.22,0,,
M17,무릎관절증,2012-07,426429.0,1209219.0,1097504.0,51418506.0,38953719.0,25.24,21.88,29.45,7.57,16.4,0.0,0.18,80.73,291.53,994.07,26.6,53.64,0,,
M17,무릎관절증,2012-08,406515.0,1123022.0,1021184.0,45276414.0,34257628.0,26.22,22.94,30.43,7.49,18.2,0.0,0.24,79.18,411.2,996.61,23.66,45.18,0,,
M17,무릎관절증,2012-09,400314.0,1065335.0,990735.0,38354631.0,28957547.0,20.04,16.1,25.08,8.98,18.7,0.0,0.0,78.17,255.58,1001.15,34.0,79.18,0,,
M17,무릎관절증,2012-10,428796.0,1190356.0,1069869.0,56413279.0,42918287.0,14.34,8.89,20.93,12.04,22.9,0.0,0.0,68.84,55.53,1005.52,35.79,55.52,0,,
M17,무릎관절증,2012-11,400221.0,1123534.0,999696.0,54784140.0,41734999.0,6.7,2.15,11.76,9.62,22.0,0.0,0.0,63.55,57.96,1005.93,42.89,109.03,3,,
M17,무릎관절증,2012-12,355820.0,971074.0,842690.0,57053406.0,43682267.0,-1.38,-5.64,3.27,8.9,23.9,0.15,0.0,65.81,67.07,1009.93,38.73,66.0,0,,
M17,무릎관절증,2013-01,377164.0,1112736.0,924765.0,65880404.0,50363642.0,-1.79,-6.5,3.38,9.88,23.4,0.19,0.0,64.03,27.71,1011.95,55.97,152.15,5,,
M17,무릎관절증,2013-02,378469.0,993660.0,878849.0,49182987.0,37331490.0,0.81,-3.99,5.85,9.85,24.4,0.07,0.0,58.13,52.03,1010.65,45.09,85.8,1,,
M17,무릎관절증,2013-03,434644.0,1223954.0,1082843.0,61633383.0,46752911.0,6.58,0.36,13.42,13.05,29.2,0.0,0.0,58.45,62.93,1004.2,52.46,143.47,3,,
M17,무릎관절증,2013-04,457438.0,1281754.0,1155497.0,58066183.0,43823204.0,10.19,4.38,16.18,11.8,28.7,0.0,0.0,60.04,76.95,1000.38,53.16,144.42,2,,
M17,무릎관절증,2013-05,473737.0,1319862.0,1197603.0,57847251.0,43654511.0,17.59,11.9,23.86,11.96,25.1,0.0,0.01,66.71,133.28,999.3,55.32,107.91,3,,
M17,무릎관절증,2013-06,438104.0,1179533.0,1073202.0,49585965.0,37385501.0,22.27,18.33,27.27,8.94,20.2,0.0,0.01,75.99,101.82,995.9,41.31,67.49,0,,
M17,무릎관절증,2013-07,437790.0,1238479.0,1124479.0,51702006.0,39007662.0,26.03,23.08,29.89,6.81,15.6,0.0,0.12,81.17,297.67,994.01,32.25,84.67,1,,
M17,무릎관절증,2013-08,416450.0,1134097.0,1037636.0,44185137.0,33262000.0,27.04,23.25,32.03,8.77,17.1,0.0,0.4,77.8,158.83,994.95,34.84,64.25,0,,
M17,무릎관절증,2013-09,410927.0,1056909.0,969554.0,42095286.0,31734529.0,21.03,16.91,26.25,9.34,19.5,0.0,0.0,76.49,112.9,1002.52,32.75,81.3,1,,
M17,무릎관절증,2013-10,436852.0,1199050.0,1084472.0,53719863.0,40626838.0,15.41,10.44,21.52,11.08,22.3,0.0,0.0,71.9,57.34,1006.96,34.5,60.86,0,,
M17,무릎관절증,2013-11,409932.0,1126603.0,1003325.0,54959184.0,41739787.0,7.17,2.45,12.61,10.17,19.5,0.0,0.0,66.53,61.88,1006.94,41.19,78.27,0,,
M17,무릎관절증,2013-12,400954.0,1127691.0,980228.0,66293964.0,50627130.0,1.61,-2.75,6.5,9.25,21.0,0.03,0.0,65.02,22.08,1008.32,46.82,102.55,3,,
M17,무릎관절증,2014-01,391233.0,1124144.0,948663.0,60937043.0,46412860.0,0.64,-4.6,6.36,10.96,25.6,0.06,0.0,58.1,13.86,1011.15,54.36,116.93,3,,
M17,무릎관절증,2014-02,398479.0,1092835.0,938946.0,62520183.0,47593757.0,2.55,-2.0,7.82,9.82,22.1,0.01,0.0,64.05,32.95,1011.17,56.51,139.72,7,,
M17,무릎관절증,2014-03,447496.0,1246841.0,1100115.0,62915318.0,47652188.0,7.59,2.15,13.34,11.19,24.3,0.0,0.0,62.0,82.3,1006.59,55.51,128.39,3,,
M17,무릎관절증,2014-04,476125.0,1317819.0,1193197.0,57911946.0,43582283.0,13.16,7.44,19.59,12.14,26.9,0.0,0.0,59.9,86.98,1004.14,54.72,99.35,2,,
M17,무릎관절증,2014-05,473861.0,1285701.0,1173112.0,53821805.0,40511969.0,18.11,11.97,24.7,12.73,25.2,0.0,0.03,60.41,67.73,998.6,64.17,163.21,6,,
M17,무릎관절증,2014-06,454857.0,1219437.0,1106311.0,52256520.0,39360660.0,21.51,17.67,26.42,8.75,19.5,0.0,0.01,74.66,79.35,994.41,40.82,100.38,1,,
